4.228000e-03 4.662631e-02 4.228000e-03 -4.662631e+01 4.228000e-03 4.662631e-02 
4.328000e-03 4.097957e-02 4.328000e-03 -4.097957e+01 4.328000e-03 4.097957e-02 
4.428000e-03 3.517109e-02 4.428000e-03 -3.517109e+01 4.428000e-03 3.517109e-02 
4.528000e-03 2.922382e-02 4.528000e-03 -2.922382e+01 4.528000e-03 2.922382e-02 
4.628000e-03 2.316121e-02 4.628000e-03 -2.316121e+01 4.628000e-03 2.316121e-02 
4.728000e-03 1.700719e-02 4.728000e-03 -1.700719e+01 4.728000e-03 1.700719e-02 
4.828000e-03 1.078605e-02 4.828000e-03 -1.078605e+01 4.828000e-03 1.078605e-02 
4.928000e-03 4.522351e-03 4.928000e-03 -4.522351e+00 4.928000e-03 4.522351e-03 
5.028000e-03 -1.759201e-03 5.028000e-03 1.759201e+00 5.028000e-03 -1.759201e-03 
5.128000e-03 -8.033810e-03 5.128000e-03 8.033810e+00 5.128000e-03 -8.033810e-03 
5.228000e-03 -1.427671e-02 5.228000e-03 1.427671e+01 5.228000e-03 -1.427671e-02 
5.328000e-03 -2.046327e-02 5.328000e-03 2.046327e+01 5.328000e-03 -2.046327e-02 
5.428000e-03 -2.656907e-02 5.428000e-03 2.656907e+01 5.428000e-03 -2.656907e-02 
5.528000e-03 -3.257002e-02 5.528000e-03 3.257002e+01 5.528000e-03 -3.257002e-02 
5.628000e-03 -3.844242e-02 5.628000e-03 3.844242e+01 5.628000e-03 -3.844242e-02 
5.728000e-03 -4.416311e-02 5.728000e-03 4.416311e+01 5.728000e-03 -4.416311e-02 
5.828000e-03 -4.970951e-02 5.828000e-03 4.970951e+01 5.828000e-03 -4.970951e-02 
5.928000e-03 -5.505973e-02 5.928000e-03 5.505973e+01 5.928000e-03 -5.505973e-02 
6.028000e-03 -6.019265e-02 6.028000e-03 6.019265e+01 6.028000e-03 -6.019265e-02 
6.128000e-03 -6.508802e-02 6.128000e-03 6.508802e+01 6.128000e-03 -6.508802e-02 
6.228000e-03 -6.972652e-02 6.228000e-03 6.972652e+01 6.228000e-03 -6.972652e-02 
6.328000e-03 -7.408984e-02 6.328000e-03 7.408984e+01 6.328000e-03 -7.408984e-02 
6.428000e-03 -7.816076e-02 6.428000e-03 7.816076e+01 6.428000e-03 -7.816076e-02 
6.528000e-03 -8.192321e-02 6.528000e-03 8.192321e+01 6.528000e-03 -8.192321e-02 
6.628000e-03 -8.536235e-02 6.628000e-03 8.536235e+01 6.628000e-03 -8.536235e-02 
6.728000e-03 -8.846461e-02 6.728000e-03 8.846461e+01 6.728000e-03 -8.846461e-02 
6.828000e-03 -9.121773e-02 6.828000e-03 9.121773e+01 6.828000e-03 -9.121773e-02 
6.928000e-03 -9.361087e-02 6.928000e-03 9.361087e+01 6.928000e-03 -9.361087e-02 
7.028000e-03 -9.563456e-02 7.028000e-03 9.563456e+01 7.028000e-03 -9.563456e-02 
7.128000e-03 -9.728082e-02 7.128000e-03 9.728082e+01 7.128000e-03 -9.728082e-02 
7.228000e-03 -9.854317e-02 7.228000e-03 9.854317e+01 7.228000e-03 -9.854317e-02 
7.328000e-03 -9.941660e-02 7.328000e-03 9.941660e+01 7.328000e-03 -9.941660e-02 
7.428000e-03 -9.989769e-02 7.428000e-03 9.989769e+01 7.428000e-03 -9.989769e-02 
7.528000e-03 -9.998452e-02 7.528000e-03 9.998452e+01 7.528000e-03 -9.998452e-02 
7.628000e-03 -9.967677e-02 7.628000e-03 9.967677e+01 7.628000e-03 -9.967677e-02 
7.728000e-03 -9.897563e-02 7.728000e-03 9.897563e+01 7.728000e-03 -9.897563e-02 
7.828000e-03 -9.788388e-02 7.828000e-03 9.788388e+01 7.828000e-03 -9.788388e-02 
7.928000e-03 -9.640583e-02 7.928000e-03 9.640583e+01 7.928000e-03 -9.640583e-02 
8.028000e-03 -9.454731e-02 8.028000e-03 9.454731e+01 8.028000e-03 -9.454731e-02 
8.128000e-03 -9.231566e-02 8.128000e-03 9.231566e+01 8.128000e-03 -9.231566e-02 
8.228000e-03 -8.971967e-02 8.228000e-03 8.971967e+01 8.228000e-03 -8.971967e-02 
8.328000e-03 -8.676961e-02 8.328000e-03 8.676961e+01 8.328000e-03 -8.676961e-02 
8.428000e-03 -8.347710e-02 8.428000e-03 8.347710e+01 8.428000e-03 -8.347710e-02 
8.528000e-03 -7.985515e-02 8.528000e-03 7.985515e+01 8.528000e-03 -7.985515e-02 
8.628000e-03 -7.591804e-02 8.628000e-03 7.591804e+01 8.628000e-03 -7.591804e-02 
8.728000e-03 -7.168133e-02 8.728000e-03 7.168133e+01 8.728000e-03 -7.168133e-02 
8.828000e-03 -6.716171e-02 8.828000e-03 6.716171e+01 8.828000e-03 -6.716171e-02 
8.928000e-03 -6.237705e-02 8.928000e-03 6.237705e+01 8.928000e-03 -6.237705e-02 
9.028000e-03 -5.734621e-02 9.028000e-03 5.734621e+01 9.028000e-03 -5.734621e-02 
9.128000e-03 -5.208904e-02 9.128000e-03 5.208904e+01 9.128000e-03 -5.208904e-02 
9.228000e-03 -4.662631e-02 9.228000e-03 4.662631e+01 9.228000e-03 -4.662631e-02 
9.328000e-03 -4.097957e-02 9.328000e-03 4.097957e+01 9.328000e-03 -4.097957e-02 
9.428000e-03 -3.517109e-02 9.428000e-03 3.517109e+01 9.428000e-03 -3.517109e-02 
9.528000e-03 -2.922382e-02 9.528000e-03 2.922382e+01 9.528000e-03 -2.922382e-02 
9.628000e-03 -2.316121e-02 9.628000e-03 2.316121e+01 9.628000e-03 -2.316121e-02 
9.728000e-03 -1.700719e-02 9.728000e-03 1.700719e+01 9.728000e-03 -1.700719e-02 
9.828000e-03 -1.078605e-02 9.828000e-03 1.078605e+01 9.828000e-03 -1.078605e-02 
9.928000e-03 -4.522351e-03 9.928000e-03 4.522351e+00 9.928000e-03 -4.522351e-03 
1.002800e-02 1.759201e-03 1.002800e-02 -1.759201e+00 1.002800e-02 1.759201e-03 
1.012800e-02 8.033810e-03 1.012800e-02 -8.033810e+00 1.012800e-02 8.033810e-03 
1.022800e-02 1.427671e-02 1.022800e-02 -1.427671e+01 1.022800e-02 1.427671e-02 
1.032800e-02 2.046327e-02 1.032800e-02 -2.046327e+01 1.032800e-02 2.046327e-02 
1.042800e-02 2.656907e-02 1.042800e-02 -2.656907e+01 1.042800e-02 2.656907e-02 
1.052800e-02 3.257002e-02 1.052800e-02 -3.257002e+01 1.052800e-02 3.257002e-02 
1.062800e-02 3.844242e-02 1.062800e-02 -3.844242e+01 1.062800e-02 3.844242e-02 
1.072800e-02 4.416311e-02 1.072800e-02 -4.416311e+01 1.072800e-02 4.416311e-02 
1.082800e-02 4.970951e-02 1.082800e-02 -4.970951e+01 1.082800e-02 4.970951e-02 
1.092800e-02 5.505973e-02 1.092800e-02 -5.505973e+01 1.092800e-02 5.505973e-02 
1.102800e-02 6.019265e-02 1.102800e-02 -6.019265e+01 1.102800e-02 6.019265e-02 
1.112800e-02 6.508802e-02 1.112800e-02 -6.508802e+01 1.112800e-02 6.508802e-02 
1.122800e-02 6.972652e-02 1.122800e-02 -6.972652e+01 1.122800e-02 6.972652e-02 
1.132800e-02 7.408984e-02 1.132800e-02 -7.408984e+01 1.132800e-02 7.408984e-02 
1.142800e-02 7.816076e-02 1.142800e-02 -7.816076e+01 1.142800e-02 7.816076e-02 
1.152800e-02 8.192321e-02 1.152800e-02 -8.192321e+01 1.152800e-02 8.192321e-02 
1.162800e-02 8.536235e-02 1.162800e-02 -8.536235e+01 1.162800e-02 8.536235e-02 
1.172800e-02 8.846461e-02 1.172800e-02 -8.846461e+01 1.172800e-02 8.846461e-02 
1.182800e-02 9.121773e-02 1.182800e-02 -9.121773e+01 1.182800e-02 9.121773e-02 
1.192800e-02 9.361087e-02 1.192800e-02 -9.361087e+01 1.192800e-02 9.361087e-02 
1.202800e-02 9.563456e-02 1.202800e-02 -9.563456e+01 1.202800e-02 9.563456e-02 
1.212800e-02 9.728082e-02 1.212800e-02 -9.728082e+01 1.212800e-02 9.728082e-02 
1.222800e-02 9.854317e-02 1.222800e-02 -9.854317e+01 1.222800e-02 9.854317e-02 
1.232800e-02 9.941660e-02 1.232800e-02 -9.941660e+01 1.232800e-02 9.941660e-02 
1.242800e-02 9.989769e-02 1.242800e-02 -9.989769e+01 1.242800e-02 9.989769e-02 
1.252800e-02 9.998452e-02 1.252800e-02 -9.998452e+01 1.252800e-02 9.998452e-02 
1.262800e-02 9.967677e-02 1.262800e-02 -9.967677e+01 1.262800e-02 9.967677e-02 
1.272800e-02 9.897563e-02 1.272800e-02 -9.897563e+01 1.272800e-02 9.897563e-02 
1.282800e-02 9.788388e-02 1.282800e-02 -9.788388e+01 1.282800e-02 9.788388e-02 
1.292800e-02 9.640583e-02 1.292800e-02 -9.640583e+01 1.292800e-02 9.640583e-02 
1.302800e-02 9.454731e-02 1.302800e-02 -9.454731e+01 1.302800e-02 9.454731e-02 
1.312800e-02 9.231566e-02 1.312800e-02 -9.231566e+01 1.312800e-02 9.231566e-02 
1.322800e-02 8.971967e-02 1.322800e-02 -8.971967e+01 1.322800e-02 8.971967e-02 
1.332800e-02 8.676961e-02 1.332800e-02 -8.676961e+01 1.332800e-02 8.676961e-02 
1.342800e-02 8.347710e-02 1.342800e-02 -8.347710e+01 1.342800e-02 8.347710e-02 
1.352800e-02 7.985515e-02 1.352800e-02 -7.985515e+01 1.352800e-02 7.985515e-02 
1.362800e-02 7.591804e-02 1.362800e-02 -7.591804e+01 1.362800e-02 7.591804e-02 
1.372800e-02 7.168133e-02 1.372800e-02 -7.168133e+01 1.372800e-02 7.168133e-02 
1.382800e-02 6.716171e-02 1.382800e-02 -6.716171e+01 1.382800e-02 6.716171e-02 
1.392800e-02 6.237705e-02 1.392800e-02 -6.237705e+01 1.392800e-02 6.237705e-02 
1.402800e-02 5.734621e-02 1.402800e-02 -5.734621e+01 1.402800e-02 5.734621e-02 
1.412800e-02 5.208904e-02 1.412800e-02 -5.208904e+01 1.412800e-02 5.208904e-02 
1.422800e-02 4.662631e-02 1.422800e-02 -4.662631e+01 1.422800e-02 4.662631e-02 
1.432800e-02 4.097957e-02 1.432800e-02 -4.097957e+01 1.432800e-02 4.097957e-02 
1.442800e-02 3.517109e-02 1.442800e-02 -3.517109e+01 1.442800e-02 3.517109e-02 
1.452800e-02 2.922382e-02 1.452800e-02 -2.922382e+01 1.452800e-02 2.922382e-02 
1.462800e-02 2.316121e-02 1.462800e-02 -2.316121e+01 1.462800e-02 2.316121e-02 
1.472800e-02 1.700719e-02 1.472800e-02 -1.700719e+01 1.472800e-02 1.700719e-02 
1.482800e-02 1.078605e-02 1.482800e-02 -1.078605e+01 1.482800e-02 1.078605e-02 
1.492800e-02 4.522351e-03 1.492800e-02 -4.522351e+00 1.492800e-02 4.522351e-03 
1.502800e-02 -1.759201e-03 1.502800e-02 1.759201e+00 1.502800e-02 -1.759201e-03 
1.512800e-02 -8.033810e-03 1.512800e-02 8.033810e+00 1.512800e-02 -8.033810e-03 
1.522800e-02 -1.427671e-02 1.522800e-02 1.427671e+01 1.522800e-02 -1.427671e-02 
1.532800e-02 -2.046327e-02 1.532800e-02 2.046327e+01 1.532800e-02 -2.046327e-02 
1.542800e-02 -2.656907e-02 1.542800e-02 2.656907e+01 1.542800e-02 -2.656907e-02 
1.552800e-02 -3.257002e-02 1.552800e-02 3.257002e+01 1.552800e-02 -3.257002e-02 
1.562800e-02 -3.844242e-02 1.562800e-02 3.844242e+01 1.562800e-02 -3.844242e-02 
1.572800e-02 -4.416311e-02 1.572800e-02 4.416311e+01 1.572800e-02 -4.416311e-02 
1.582800e-02 -4.970951e-02 1.582800e-02 4.970951e+01 1.582800e-02 -4.970951e-02 
1.592800e-02 -5.505973e-02 1.592800e-02 5.505973e+01 1.592800e-02 -5.505973e-02 
1.602800e-02 -6.019265e-02 1.602800e-02 6.019265e+01 1.602800e-02 -6.019265e-02 
1.612800e-02 -6.508802e-02 1.612800e-02 6.508802e+01 1.612800e-02 -6.508802e-02 
1.622800e-02 -6.972652e-02 1.622800e-02 6.972652e+01 1.622800e-02 -6.972652e-02 
1.632800e-02 -7.408984e-02 1.632800e-02 7.408984e+01 1.632800e-02 -7.408984e-02 
1.642800e-02 -7.816076e-02 1.642800e-02 7.816076e+01 1.642800e-02 -7.816076e-02 
1.652800e-02 -8.192321e-02 1.652800e-02 8.192321e+01 1.652800e-02 -8.192321e-02 
1.662800e-02 -8.536235e-02 1.662800e-02 8.536235e+01 1.662800e-02 -8.536235e-02 
1.672800e-02 -8.846461e-02 1.672800e-02 8.846461e+01 1.672800e-02 -8.846461e-02 
1.682800e-02 -9.121773e-02 1.682800e-02 9.121773e+01 1.682800e-02 -9.121773e-02 
1.692800e-02 -9.361087e-02 1.692800e-02 9.361087e+01 1.692800e-02 -9.361087e-02 
1.702800e-02 -9.563456e-02 1.702800e-02 9.563456e+01 1.702800e-02 -9.563456e-02 
1.712800e-02 -9.728082e-02 1.712800e-02 9.728082e+01 1.712800e-02 -9.728082e-02 
1.722800e-02 -9.854317e-02 1.722800e-02 9.854317e+01 1.722800e-02 -9.854317e-02 
1.732800e-02 -9.941660e-02 1.732800e-02 9.941660e+01 1.732800e-02 -9.941660e-02 
1.742800e-02 -9.989769e-02 1.742800e-02 9.989769e+01 1.742800e-02 -9.989769e-02 
1.752800e-02 -9.998452e-02 1.752800e-02 9.998452e+01 1.752800e-02 -9.998452e-02 
1.762800e-02 -9.967677e-02 1.762800e-02 9.967677e+01 1.762800e-02 -9.967677e-02 
1.772800e-02 -9.897563e-02 1.772800e-02 9.897563e+01 1.772800e-02 -9.897563e-02 
1.782800e-02 -9.788388e-02 1.782800e-02 9.788388e+01 1.782800e-02 -9.788388e-02 
1.792800e-02 -9.640583e-02 1.792800e-02 9.640583e+01 1.792800e-02 -9.640583e-02 
1.802800e-02 -9.454731e-02 1.802800e-02 9.454731e+01 1.802800e-02 -9.454731e-02 
1.812800e-02 -9.231566e-02 1.812800e-02 9.231566e+01 1.812800e-02 -9.231566e-02 
1.822800e-02 -8.971967e-02 1.822800e-02 8.971967e+01 1.822800e-02 -8.971967e-02 
1.832800e-02 -8.676961e-02 1.832800e-02 8.676961e+01 1.832800e-02 -8.676961e-02 
1.842800e-02 -8.347710e-02 1.842800e-02 8.347710e+01 1.842800e-02 -8.347710e-02 
1.852800e-02 -7.985515e-02 1.852800e-02 7.985515e+01 1.852800e-02 -7.985515e-02 
1.862800e-02 -7.591804e-02 1.862800e-02 7.591804e+01 1.862800e-02 -7.591804e-02 
1.872800e-02 -7.168133e-02 1.872800e-02 7.168133e+01 1.872800e-02 -7.168133e-02 
1.882800e-02 -6.716171e-02 1.882800e-02 6.716171e+01 1.882800e-02 -6.716171e-02 
1.892800e-02 -6.237705e-02 1.892800e-02 6.237705e+01 1.892800e-02 -6.237705e-02 
1.902800e-02 -5.734621e-02 1.902800e-02 5.734621e+01 1.902800e-02 -5.734621e-02 
1.912800e-02 -5.208904e-02 1.912800e-02 5.208904e+01 1.912800e-02 -5.208904e-02 
1.922800e-02 -4.662631e-02 1.922800e-02 4.662631e+01 1.922800e-02 -4.662631e-02 
1.932800e-02 -4.097957e-02 1.932800e-02 4.097957e+01 1.932800e-02 -4.097957e-02 
1.942800e-02 -3.517109e-02 1.942800e-02 3.517109e+01 1.942800e-02 -3.517109e-02 
1.952800e-02 -2.922382e-02 1.952800e-02 2.922382e+01 1.952800e-02 -2.922382e-02 
1.962800e-02 -2.316121e-02 1.962800e-02 2.316121e+01 1.962800e-02 -2.316121e-02 
1.972800e-02 -1.700719e-02 1.972800e-02 1.700719e+01 1.972800e-02 -1.700719e-02 
1.982800e-02 -1.078605e-02 1.982800e-02 1.078605e+01 1.982800e-02 -1.078605e-02 
1.992800e-02 -4.522351e-03 1.992800e-02 4.522351e+00 1.992800e-02 -4.522351e-03 
2.002800e-02 1.759201e-03 2.002800e-02 -1.759201e+00 2.002800e-02 1.759201e-03 
2.012800e-02 8.033810e-03 2.012800e-02 -8.033810e+00 2.012800e-02 8.033810e-03 
2.022800e-02 1.427671e-02 2.022800e-02 -1.427671e+01 2.022800e-02 1.427671e-02 
2.032800e-02 2.046327e-02 2.032800e-02 -2.046327e+01 2.032800e-02 2.046327e-02 
2.042800e-02 2.656907e-02 2.042800e-02 -2.656907e+01 2.042800e-02 2.656907e-02 
2.052800e-02 3.257002e-02 2.052800e-02 -3.257002e+01 2.052800e-02 3.257002e-02 
2.062800e-02 3.844242e-02 2.062800e-02 -3.844242e+01 2.062800e-02 3.844242e-02 
2.072800e-02 4.416311e-02 2.072800e-02 -4.416311e+01 2.072800e-02 4.416311e-02 
2.082800e-02 4.970951e-02 2.082800e-02 -4.970951e+01 2.082800e-02 4.970951e-02 
2.092800e-02 5.505973e-02 2.092800e-02 -5.505973e+01 2.092800e-02 5.505973e-02 
2.102800e-02 6.019265e-02 2.102800e-02 -6.019265e+01 2.102800e-02 6.019265e-02 
2.112800e-02 6.508802e-02 2.112800e-02 -6.508802e+01 2.112800e-02 6.508802e-02 
2.122800e-02 6.972652e-02 2.122800e-02 -6.972652e+01 2.122800e-02 6.972652e-02 
2.132800e-02 7.408984e-02 2.132800e-02 -7.408984e+01 2.132800e-02 7.408984e-02 
2.142800e-02 7.816076e-02 2.142800e-02 -7.816076e+01 2.142800e-02 7.816076e-02 
2.152800e-02 8.192321e-02 2.152800e-02 -8.192321e+01 2.152800e-02 8.192321e-02 
2.162800e-02 8.536235e-02 2.162800e-02 -8.536235e+01 2.162800e-02 8.536235e-02 
2.172800e-02 8.846461e-02 2.172800e-02 -8.846461e+01 2.172800e-02 8.846461e-02 
2.182800e-02 9.121773e-02 2.182800e-02 -9.121773e+01 2.182800e-02 9.121773e-02 
2.192800e-02 9.361087e-02 2.192800e-02 -9.361087e+01 2.192800e-02 9.361087e-02 
2.202800e-02 9.563456e-02 2.202800e-02 -9.563456e+01 2.202800e-02 9.563456e-02 
2.212800e-02 9.728082e-02 2.212800e-02 -9.728082e+01 2.212800e-02 9.728082e-02 
2.222800e-02 9.854317e-02 2.222800e-02 -9.854317e+01 2.222800e-02 9.854317e-02 
2.232800e-02 9.941660e-02 2.232800e-02 -9.941660e+01 2.232800e-02 9.941660e-02 
2.242800e-02 9.989769e-02 2.242800e-02 -9.989769e+01 2.242800e-02 9.989769e-02 
2.252800e-02 9.998452e-02 2.252800e-02 -9.998452e+01 2.252800e-02 9.998452e-02 
2.262800e-02 9.967677e-02 2.262800e-02 -9.967677e+01 2.262800e-02 9.967677e-02 
2.272800e-02 9.897563e-02 2.272800e-02 -9.897563e+01 2.272800e-02 9.897563e-02 
2.282800e-02 9.788388e-02 2.282800e-02 -9.788388e+01 2.282800e-02 9.788388e-02 
2.292800e-02 9.640583e-02 2.292800e-02 -9.640583e+01 2.292800e-02 9.640583e-02 
2.302800e-02 9.454731e-02 2.302800e-02 -9.454731e+01 2.302800e-02 9.454731e-02 
2.312800e-02 9.231566e-02 2.312800e-02 -9.231566e+01 2.312800e-02 9.231566e-02 
2.322800e-02 8.971967e-02 2.322800e-02 -8.971967e+01 2.322800e-02 8.971967e-02 
2.332800e-02 8.676961e-02 2.332800e-02 -8.676961e+01 2.332800e-02 8.676961e-02 
2.342800e-02 8.347710e-02 2.342800e-02 -8.347710e+01 2.342800e-02 8.347710e-02 
2.352800e-02 7.985515e-02 2.352800e-02 -7.985515e+01 2.352800e-02 7.985515e-02 
2.362800e-02 7.591804e-02 2.362800e-02 -7.591804e+01 2.362800e-02 7.591804e-02 
2.372800e-02 7.168133e-02 2.372800e-02 -7.168133e+01 2.372800e-02 7.168133e-02 
2.382800e-02 6.716171e-02 2.382800e-02 -6.716171e+01 2.382800e-02 6.716171e-02 
2.392800e-02 6.237705e-02 2.392800e-02 -6.237705e+01 2.392800e-02 6.237705e-02 
2.402800e-02 5.734621e-02 2.402800e-02 -5.734621e+01 2.402800e-02 5.734621e-02 
2.412800e-02 5.208904e-02 2.412800e-02 -5.208904e+01 2.412800e-02 5.208904e-02 
2.422800e-02 4.662631e-02 2.422800e-02 -4.662631e+01 2.422800e-02 4.662631e-02 
2.432800e-02 4.097957e-02 2.432800e-02 -4.097957e+01 2.432800e-02 4.097957e-02 
2.442800e-02 3.517109e-02 2.442800e-02 -3.517109e+01 2.442800e-02 3.517109e-02 
2.452800e-02 2.922382e-02 2.452800e-02 -2.922382e+01 2.452800e-02 2.922382e-02 
2.462800e-02 2.316121e-02 2.462800e-02 -2.316121e+01 2.462800e-02 2.316121e-02 
2.472800e-02 1.700719e-02 2.472800e-02 -1.700719e+01 2.472800e-02 1.700719e-02 
2.482800e-02 1.078605e-02 2.482800e-02 -1.078605e+01 2.482800e-02 1.078605e-02 
2.492800e-02 4.522351e-03 2.492800e-02 -4.522351e+00 2.492800e-02 4.522351e-03 
2.502800e-02 -1.759201e-03 2.502800e-02 1.759201e+00 2.502800e-02 -1.759201e-03 
2.512800e-02 -8.033810e-03 2.512800e-02 8.033810e+00 2.512800e-02 -8.033810e-03 
2.522800e-02 -1.427671e-02 2.522800e-02 1.427671e+01 2.522800e-02 -1.427671e-02 
2.532800e-02 -2.046327e-02 2.532800e-02 2.046327e+01 2.532800e-02 -2.046327e-02 
2.542800e-02 -2.656907e-02 2.542800e-02 2.656907e+01 2.542800e-02 -2.656907e-02 
2.552800e-02 -3.257002e-02 2.552800e-02 3.257002e+01 2.552800e-02 -3.257002e-02 
2.562800e-02 -3.844242e-02 2.562800e-02 3.844242e+01 2.562800e-02 -3.844242e-02 
2.572800e-02 -4.416311e-02 2.572800e-02 4.416311e+01 2.572800e-02 -4.416311e-02 
2.582800e-02 -4.970951e-02 2.582800e-02 4.970951e+01 2.582800e-02 -4.970951e-02 
2.592800e-02 -5.505973e-02 2.592800e-02 5.505973e+01 2.592800e-02 -5.505973e-02 
2.602800e-02 -6.019265e-02 2.602800e-02 6.019265e+01 2.602800e-02 -6.019265e-02 
2.612800e-02 -6.508802e-02 2.612800e-02 6.508802e+01 2.612800e-02 -6.508802e-02 
2.622800e-02 -6.972652e-02 2.622800e-02 6.972652e+01 2.622800e-02 -6.972652e-02 
2.632800e-02 -7.408984e-02 2.632800e-02 7.408984e+01 2.632800e-02 -7.408984e-02 
2.642800e-02 -7.816076e-02 2.642800e-02 7.816076e+01 2.642800e-02 -7.816076e-02 
2.652800e-02 -8.192321e-02 2.652800e-02 8.192321e+01 2.652800e-02 -8.192321e-02 
2.662800e-02 -8.536235e-02 2.662800e-02 8.536235e+01 2.662800e-02 -8.536235e-02 
2.672800e-02 -8.846461e-02 2.672800e-02 8.846461e+01 2.672800e-02 -8.846461e-02 
2.682800e-02 -9.121773e-02 2.682800e-02 9.121773e+01 2.682800e-02 -9.121773e-02 
2.692800e-02 -9.361087e-02 2.692800e-02 9.361087e+01 2.692800e-02 -9.361087e-02 
